topicId,rank,docId,filename
1,68,48,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/140-f.txt
1,69,52,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/144-f.txt
1,70,136,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/32-m.txt
1,71,23,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/118-m.txt
1,72,153,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/48-m.txt
1,73,98,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/186-f.txt
1,74,3,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/10-m.txt
1,75,156,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/50-m.txt
1,76,46,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/139-f.txt
1,77,39,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/132-f.txt
1,78,10,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/106-f.txt
1,79,174,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/67-m.txt
1,80,166,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/6-f.txt
1,81,19,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/114-f.txt
1,82,53,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/145-f.txt
1,83,36,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/13-m.txt
1,84,29,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/123-m.txt
1,85,18,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/113-f.txt
1,86,177,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/7-f.txt
1,87,173,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/66-m.txt
1,88,118,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/203-f.txt
1,89,43,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/136-f.txt
1,90,42,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/135-f.txt
1,91,184,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/76-m.txt
1,92,197,/Users/lawrence/Desktop/MASTERS-ESSAY/SUMMARIES/88-m.txt
